,id,experiences_offered,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,AMN_24-hour check-in,AMN_air conditioning,AMN_breakfast,AMN_buzzer/wireless intercom,AMN_cable tv,AMN_carbon monoxide detector,AMN_cat(s),AMN_dog(s),AMN_doorman,AMN_dryer,AMN_elevator in building,AMN_essentials,AMN_family/kid friendly,AMN_fire extinguisher,AMN_first aid kit,AMN_free parking on premises,AMN_gym,AMN_hair dryer,AMN_hangers,AMN_heating,AMN_hot tub,AMN_indoor fireplace,AMN_internet,AMN_iron,AMN_kitchen,AMN_laptop friendly workspace,AMN_lock on bedroom door,AMN_other pet(s),AMN_pets allowed,AMN_pets live on this property,AMN_pool,AMN_safety card,AMN_shampoo,AMN_smoke detector,AMN_smoking allowed,AMN_suitable for events,AMN_translation missing: en.hosting_amenity_49,AMN_translation missing: en.hosting_amenity_50,AMN_tv,AMN_washer,AMN_wheelchair accessible,AMN_wireless internet,BED=Airbed,BED=Couch,BED=Futon,BED=Pull-out Sofa,BED=Real Bed,POPTY=Apartment,POPTY=Bed & Breakfast,POPTY=Bungalow,POPTY=Cabin,POPTY=Camper/RV,POPTY=Chalet,POPTY=Condominium,POPTY=Dorm,POPTY=Earth House,POPTY=House,POPTY=Loft,POPTY=Other,POPTY=Tent,POPTY=Townhouse,POPTY=Treehouse,POPTY=Villa,POPTY=Yurt
675,193830,none,2011-08-08,100%,99%,f,6,6,"['email', 'phone', 'reviews', 'kba']",t,,35.6073645308,-82.5667809826,f,3,3,1.0,1.0,2.0,,$113.00,$800.00,"$2,300.00",$200.00,$50.00,2,$50.00,3,1125,11,23,40,225,167,2011-09-11,2016-04-08,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,t,2.97,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,6503015,none,2012-03-08,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.6000216232,-82.5578037213,t,2,2,1.0,1.0,1.0,,$95.00,$650.00,"$1,950.00",,,1,$7.00,1,30,11,30,52,322,60,2015-06-05,2016-04-19,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,5.59,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
677,2326086,none,2012-05-06,100%,95%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5965175274,-82.552327507,t,3,4,1.0,1.0,1.0,,$190.00,,,$200.00,$100.00,2,$20.00,1,1125,7,12,18,259,51,2014-02-13,2016-04-12,99.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,3,f,f,1.91,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,1243512,none,2011-03-07,100%,79%,f,8,8,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,,35.5982062722,-82.5527406715,t,3,16,7.5,10.0,16.0,,"$1,550.00","$6,500.00","$19,850.00",$600.00,,4,$25.00,1,1125,24,47,77,348,18,2014-04-07,2016-01-11,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,3,f,f,0.72,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
679,1245011,none,2012-06-27,75%,71%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5991646853,-82.5706035182,t,3,2,1.0,1.0,1.0,,$110.00,$720.00,"$2,600.00",$100.00,$20.00,1,$0.00,2,1125,1,22,52,52,33,2013-06-24,2016-03-08,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,0.96,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,4444689,none,2014-10-28,100%,86%,f,1,1,"['email', 'phone', 'reviews']",f,,35.6080440019,-82.5594236609,t,3,6,2.0,3.0,3.0,,$225.00,,,,$50.00,1,$0.00,2,1125,4,21,48,323,6,2016-01-03,2016-04-10,97.0,10.0,9.0,10.0,10.0,9.0,9.0,f,f,2,f,f,1.64,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
681,233377,none,2011-08-08,100%,99%,f,6,6,"['email', 'phone', 'reviews', 'kba']",t,,35.6067225303,-82.5665876215,f,3,2,1.0,1.0,1.0,,$124.00,$895.00,"$3,000.00",$200.00,$50.00,2,$50.00,3,90,0,0,0,119,76,2012-03-03,2015-12-14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,t,1.51,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,2296152,none,2013-07-16,100%,100%,t,3,3,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.6040253608,-82.5610072458,t,2,2,1.0,1.0,1.0,,$66.00,$575.00,"$1,900.00",,,2,$15.00,1,1125,9,24,43,316,273,2014-02-17,2016-04-17,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,t,3,f,f,10.3,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
683,11751136,none,2016-03-11,,,f,1,1,['phone'],f,,35.6063073845,-82.5521830809,t,3,2,1.0,0.0,1.0,,$175.00,,,"$1,000.00",$50.00,1,$0.00,7,1125,20,50,80,355,0,,,,,,,,,,f,f,1,f,f,,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,4394761,none,2014-08-23,100%,100%,f,2,2,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,,35.6124352923,-82.5572374461,t,3,4,1.0,1.0,1.0,,$86.00,$512.00,"$1,806.00",$100.00,$50.00,3,$10.00,1,1125,9,26,44,309,44,2015-04-01,2016-03-13,94.0,10.0,9.0,10.0,10.0,10.0,10.0,f,t,3,f,f,3.41,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,8624659,none,2015-08-27,100%,100%,t,2,2,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,,35.5949691638,-82.5542531673,t,3,4,1.0,0.0,1.0,,$180.00,"$1,225.00","$4,500.00",$200.00,$60.00,2,$10.00,2,1125,6,26,53,143,27,2015-11-01,2016-04-10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,4.68,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
686,6575162,none,2014-01-27,100%,100%,t,2,2,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.6130140359,-82.5586195796,t,3,2,1.0,1.0,2.0,,$99.00,$700.00,"$2,850.00",$150.00,$75.00,1,$0.00,2,1125,20,50,80,355,29,2015-06-14,2016-03-21,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,3,f,f,2.78,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,5507900,none,2015-03-01,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.5952620103,-82.5541659706,t,3,5,2.0,2.0,2.0,,$300.00,,,,$100.00,1,$0.00,3,1125,10,30,51,310,5,2015-05-19,2016-04-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,0.44,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688,8664712,none,2015-10-01,90%,100%,t,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,,35.5996900426,-82.5598636509,t,3,2,1.0,1.0,1.0,,$175.00,"$1,000.00","$3,950.00",,$50.00,2,$50.00,2,1125,10,27,35,299,20,2015-10-19,2016-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,3.23,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,8673686,none,2014-02-05,100%,100%,t,2,2,"['email', 'phone', 'facebook', 'linkedin', 'reviews']",f,,35.5907719885,-82.5589548791,t,3,4,1.0,2.0,2.0,,$179.00,"$1,000.00",,$300.00,$55.00,4,$20.00,2,1125,6,15,29,290,31,2015-11-06,2016-04-14,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,5.54,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
690,6557001,none,2015-05-03,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,,35.601086259,-82.5597149858,f,2,2,1.0,1.0,2.0,,$97.00,$500.00,,,,2,$0.00,2,1125,2,2,2,143,19,2015-07-05,2016-01-18,87.0,9.0,10.0,9.0,9.0,10.0,9.0,f,f,1,f,f,1.95,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
691,7627408,none,2015-07-22,96%,98%,f,4,4,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.5808518919,-82.5627423993,t,3,7,1.0,2.0,2.0,,$189.00,"$1,150.00","$3,950.00",$250.00,$45.00,2,$15.00,2,1125,26,53,83,358,19,2015-08-09,2016-04-05,88.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,1,f,f,2.22,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
692,2209375,none,2012-06-10,100%,100%,f,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,,35.6012988004,-82.5563426331,t,3,6,1.0,2.0,3.0,,$215.00,,"$2,500.00",$150.00,$75.00,0,$0.00,3,14,19,35,65,202,52,2014-04-28,2016-04-04,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f,t,3,f,t,2.15,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
693,12105828,none,2015-10-10,100%,100%,f,2,2,"['email', 'phone', 'facebook', 'reviews']",f,,35.6150811259,-82.5413589073,t,3,2,1.0,1.0,1.0,,$190.00,,,,,1,$0.00,2,30,8,8,27,117,1,2016-04-11,2016-04-11,100.0,10.0,10.0,10.0,8.0,10.0,10.0,f,f,1,f,f,1.0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,2411109,none,2013-07-16,100%,100%,t,3,3,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.6004791021,-82.5575930392,t,2,2,2.0,1.0,1.0,,$66.00,$575.00,"$1,900.00",,,2,$15.00,1,1125,6,21,40,296,227,2014-03-26,2016-04-06,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,t,3,f,f,8.98,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
695,579405,none,2011-08-08,100%,99%,f,6,6,"['email', 'phone', 'reviews', 'kba']",t,,35.6067738701,-82.5662510607,f,3,3,1.0,1.0,2.0,,$113.00,$785.00,"$2,300.00",$200.00,$50.00,2,$50.00,3,1125,12,29,59,224,130,2012-07-26,2016-04-04,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,t,2.86,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,8782463,none,2014-01-12,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.6065396748,-82.5434344237,t,2,4,1.0,1.0,1.0,,$39.00,,,,$10.00,2,$20.00,1,1125,15,32,47,281,28,2015-10-16,2016-04-14,91.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,4.44,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
697,9794899,none,2015-12-03,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5951989074,-82.5538834525,t,3,4,1.0,1.0,2.0,,$195.00,,,$200.00,,2,$0.00,3,1125,11,26,47,249,2,2016-03-19,2016-03-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,1.76,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,6674139,none,2014-01-14,94%,96%,t,5,5,"['email', 'phone', 'reviews', 'kba']",t,,35.6113318854,-82.5547690462,t,3,4,1.0,2.0,2.0,,$155.00,,"$3,500.00",$600.00,$85.00,2,$25.00,1,1125,9,13,43,43,28,2015-06-14,2016-04-17,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,3,f,f,2.68,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
699,11773647,none,2016-02-15,90%,90%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.6080853423,-82.5508685402,t,3,4,1.0,0.0,3.0,,$200.00,,,$500.00,$75.00,4,$0.00,2,1125,22,35,44,44,2,2016-04-05,2016-04-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,2.0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,9807236,none,2014-05-25,,,f,1,1,"['email', 'phone', 'facebook', 'kba']",t,,35.6117843442,-82.5582463103,t,2,1,1.0,1.0,1.0,,$28.00,,,,,1,$0.00,1,1125,0,0,0,0,0,,,,,,,,,,f,f,1,f,f,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,1583423,none,2011-03-07,100%,79%,f,8,8,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,,35.5984038882,-82.5522691281,t,3,4,1.0,2.0,2.0,,$305.00,"$1,600.00","$4,000.00",$200.00,,2,$0.00,2,90,26,56,86,361,23,2014-08-18,2016-04-10,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,1.12,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
702,1574329,none,2012-10-02,100%,67%,f,2,2,"['email', 'phone', 'reviews']",f,,35.5741014704,-82.5567735825,t,2,2,1.0,1.0,1.0,,$123.00,,,,,2,$16.00,2,7,16,26,48,313,1,2016-02-28,2016-02-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,0.55,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,3040444,none,2014-03-06,100%,97%,t,3,3,"['email', 'phone', 'reviews', 'kba']",t,,35.6027683793,-82.5558733894,t,3,2,1.0,1.0,1.0,,$105.00,$400.00,"$1,100.00",$300.00,$55.00,2,$25.00,2,1125,14,42,72,347,107,2014-06-02,2016-04-18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,4.65,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
704,3563399,none,2013-12-16,100%,100%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.6098319357,-82.5605564436,t,3,2,1.0,1.0,1.0,,$120.00,$700.00,"$2,000.00",,$40.00,1,$0.00,2,1125,16,36,61,336,61,2014-07-22,2016-04-17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,2.85,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,6818139,none,2013-07-21,100%,100%,f,5,5,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.5913248739,-82.5510055388,t,2,2,0.0,1.0,1.0,,$77.00,$390.00,"$1,250.00",$220.00,$12.00,1,$0.00,1,31,9,29,56,143,69,2015-06-20,2016-04-17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,t,t,6.72,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,6711659,none,2015-06-06,100%,100%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5903344458,-82.5455903904,t,3,4,1.5,2.0,2.0,,$125.00,"$1,000.00","$3,500.00",$500.00,$75.00,4,$0.00,3,1125,12,35,65,340,37,2015-06-29,2016-04-17,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,t,2,f,f,3.71,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,1578831,none,2013-05-28,100%,100%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,,35.6060262807,-82.5536177503,t,3,2,1.0,1.0,1.0,,$89.00,$700.00,"$2,500.00",$100.00,$45.00,2,$0.00,3,29,21,39,69,159,76,2013-09-05,2016-04-12,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,3,f,f,2.37,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,6913630,none,2015-04-10,100%,100%,t,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,,35.6037752388,-82.5603232906,t,3,4,1.0,1.0,2.0,,$125.00,,,$250.00,$40.00,2,$25.00,2,1125,10,26,46,312,46,2015-08-08,2016-04-17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,5.33,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
709,8304698,none,2015-09-09,100%,96%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.6075409024,-82.5629975631,t,3,1,1.0,0.0,1.0,,$49.00,$292.00,,,$18.00,0,$0.00,1,25,10,29,48,135,27,2015-10-12,2016-04-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,4.18,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,5685113,none,2015-03-16,100%,58%,f,2,2,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,,35.5965485466,-82.5698782145,t,2,2,1.0,1.0,1.0,,$60.00,,,$95.00,,1,$0.00,1,1125,1,22,52,52,26,2015-03-20,2016-04-10,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,1.95,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
711,10014090,none,2013-07-24,,,f,1,1,"['email', 'phone', 'facebook']",f,,35.6091124783,-82.5478121962,t,2,1,1.0,1.0,1.0,,$85.00,,,,,1,$0.00,1,1125,0,0,0,0,0,,,,,,,,,,f,f,1,f,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,3945733,none,2014-08-23,100%,100%,f,2,2,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,,35.6105262955,-82.5558167695,t,3,4,1.0,0.0,2.0,,$79.00,$530.00,"$1,695.00",$100.00,$50.00,2,$10.00,1,1125,8,24,37,306,122,2014-10-05,2016-04-17,94.0,10.0,10.0,10.0,10.0,9.0,9.0,f,t,3,f,f,6.47,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,9363548,none,2014-08-26,100%,96%,t,2,2,"['email', 'phone', 'google', 'reviews', 'kba']",t,,35.5893292042,-82.5445383868,t,2,2,1.0,1.0,1.0,,$80.00,,,,,1,$0.00,2,1125,10,26,26,103,17,2016-01-02,2016-04-17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,4.55,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,8983489,none,2010-07-15,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews']",f,,35.5972760241,-82.5643447356,t,3,3,1.0,1.0,1.0,,$89.00,$550.00,,,$35.00,1,$0.00,2,14,9,27,47,137,26,2015-10-25,2016-04-07,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,3,f,f,4.31,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,7947839,none,2015-08-19,100%,100%,f,1,1,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.6012855725,-82.5555965636,t,3,2,1.0,1.0,2.0,,$115.00,$700.00,"$2,400.00",,$35.00,2,$0.00,1,1125,8,19,33,282,55,2015-09-14,2016-04-15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,7.43,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
